Subject	Sex	Group	Age	Date	Day	Session	Condition	Condition2	food_top	food_below	trial_number	position_correct	baiting	chosen_cup_POS	chosen_cup	correct	peek_above	peek_below	peeking	unclear	peek_above.s	peek_below.s	peeking.s	Comment	Comment2
Amizero	f	young chimps	29	29/10/2018	19	1	transparent	transparent	apple	peanut	16	1	Top	1	d	1	0	0	0		0	0	0		
Amizero	f	young chimps	29	29/10/2018	19	1	opaque	opaque	apple	peanut	1	2	Top	1	b	0	1	0	1		1	0	1		
Amizero	f	young chimps	29	29/10/2018	19	1	opaque	opaque	apple	peanut	2	3	None	1	t	0	0	0	0		0	0	0		
Amizero	f	young chimps	29	29/10/2018	19	1	opaque	opaque	apple	peanut	3	1	Bottom	2	t	0	1	0	1		1	0	1		
Amizero	f	young chimps	29	29/10/2018	19	1	opaque	opaque	apple	peanut	4	1	All	3	t	0	0	0	0		0	0	0		
Amizero	f	young chimps	29	29/10/2018	19	1	opaque	opaque	apple	peanut	5	2	None	3	b	0	1	0	1	1	0	0	0	approached platform from above	26:36:00
Amizero	f	young chimps	29	29/10/2018	19	1	opaque	opaque	apple	peanut	6	3	Top	2	t	0	0	0	0		0	0	0		
Amizero	f	young chimps	29	29/10/2018	19	1	opaque	opaque	apple	peanut	7	2	Bottom	1	b	0	0	0	0		0	0	0		
Amizero	f	young chimps	29	29/10/2018	19	1	opaque	opaque	apple	peanut	8	1	All	1	d	1	0	0	0		0	0	0	stood up but did not look inside cylinder	
Amizero	f	young chimps	29	29/10/2018	19	1	opaque	opaque	apple	peanut	9	2	Top	2	d	1	0	0	0		0	0	0		
Amizero	f	young chimps	29	29/10/2018	19	1	opaque	opaque	apple	peanut	10	3	All	2	b	0	0	0	0		0	0	0		
Amizero	f	young chimps	29	29/10/2018	19	1	opaque	opaque	apple	peanut	11	1	None	1	d	1	0	0	0		0	0	0		
Amizero	f	young chimps	29	29/10/2018	19	1	opaque	opaque	apple	peanut	12	3	Bottom	3	d	1	1	0	1		1	0	1		
Amizero	f	young chimps	29	29/10/2018	19	1	opaque	opaque	apple	peanut	13	2	All	1	t	0	0	0	0		0	0	0		
Amizero	f	young chimps	29	29/10/2018	19	1	opaque	opaque	apple	peanut	14	1	None	1	d	1	0	0	0		0	0	0		
Amizero	f	young chimps	29	29/10/2018	19	1	opaque	opaque	apple	peanut	15	3	Top	1	b	0	0	0	0		0	0	0		
Amizero	f	young chimps	29	29/10/2018	19	1	opaque	opaque	apple	peanut	16	1	None	3	b	0	0	0	0		0	0	0		
Chipie	f	young chimps	27	29/10/2018	19	1	transparent	transparent	peanut	apple	1	3	None	1	t	0	0	0	0		0	0	0	eats apple first	
Chipie	f	young chimps	27	29/10/2018	19	1	transparent	transparent	peanut	apple	2	2	Bottom	2	d	1	0	0	0		0	0	0		
Chipie	f	young chimps	27	29/10/2018	19	1	transparent	transparent	peanut	apple	3	2	Top	2	d	1	0	0	0		0	0	0		
Chipie	f	young chimps	27	29/10/2018	19	1	transparent	transparent	peanut	apple	4	1	All	3	t	0	0	1	1	1	0	0	0	sits very low	
Chipie	f	young chimps	27	29/10/2018	19	1	transparent	transparent	peanut	apple	5	1	Top	2	t	0	0	0	0		0	0	0		
Chipie	f	young chimps	27	29/10/2018	19	1	transparent	transparent	peanut	apple	6	2	None	2	d	1	0	0	0		0	0	0		
Chipie	f	young chimps	27	29/10/2018	19	1	transparent	transparent	peanut	apple	7	3	All	2	b	0	0	0	0		0	0	0		
Chipie	f	young chimps	27	29/10/2018	19	1	transparent	transparent	peanut	apple	8	3	Bottom	1	t	0	0	0	0		0	0	0		
Chipie	f	young chimps	27	29/10/2018	19	1	transparent	transparent	peanut	apple	9	2	All	2	d	1	0	0	0		0	0	0		
Chipie	f	young chimps	27	29/10/2018	19	1	transparent	transparent	peanut	apple	10	3	None	2	b	0	0	0	0		0	0	0		
Chipie	f	young chimps	27	29/10/2018	19	1	transparent	transparent	peanut	apple	11	1	None	1	d	1	0	1	1		0	1	1		
Chipie	f	young chimps	27	29/10/2018	19	1	transparent	transparent	peanut	apple	12	3	Bottom	2	b	0	0	0	0		0	0	0		
Chipie	f	young chimps	27	29/10/2018	19	1	transparent	transparent	peanut	apple	13	2	All	1	t	0	0	0	0		0	0	0		
Chipie	f	young chimps	27	29/10/2018	19	1	transparent	transparent	peanut	apple	14	2	Bottom	1	t	0	0	0	0		0	0	0		
Chipie	f	young chimps	27	29/10/2018	19	1	transparent	transparent	peanut	apple	15	1	Top	1	d	1	0	0	0		0	0	0		
Chipie	f	young chimps	27	29/10/2018	19	1	transparent	transparent	peanut	apple	16	3	None	2	b	0	0	0	0		0	0	0		
Chipie	f	young chimps	27	29/10/2018	19	1	opaque	opaque	peanut	apple	1	1	All	2	b	0	0	1	1	1	0	0	0	unclear	
Chipie	f	young chimps	27	29/10/2018	19	1	opaque	opaque	peanut	apple	2	2	Bottom	1	t	0	0	0	0		0	0	0		
Chipie	f	young chimps	27	29/10/2018	19	1	opaque	opaque	peanut	apple	3	2	None	2	d	1	0	0	0		0	0	0		
Chipie	f	young chimps	27	29/10/2018	19	1	opaque	opaque	peanut	apple	4	3	Top	1	t	0	0	0	0		0	0	0		
Chipie	f	young chimps	27	29/10/2018	19	1	opaque	opaque	peanut	apple	5	1	Bottom	2	t	0	0	0	0		0	0	0		
Chipie	f	young chimps	27	29/10/2018	19	1	opaque	opaque	peanut	apple	6	3	All	1	t	0	0	0	0		0	0	0		
Chipie	f	young chimps	27	29/10/2018	19	1	opaque	opaque	peanut	apple	7	3	Top	1	t	0	0	0	0		0	0	0		
Chipie	f	young chimps	27	29/10/2018	19	1	opaque	opaque	peanut	apple	8	2	None	1	b	0	0	0	0		0	0	0		
Chipie	f	young chimps	27	31/10/2018	19	2	opaque	opaque	peanut	apple	9	1	Top	1	d	1	0	0	0		0	0	0		
Chipie	f	young chimps	27	31/10/2018	19	2	opaque	opaque	peanut	apple	10	2	All	2	d	1	0	0	0		0	0	0		
Chipie	f	young chimps	27	31/10/2018	19	2	opaque	opaque	peanut	apple	11	1	None	1	d	1	0	0	0		0	0	0		
Chipie	f	young chimps	27	31/10/2018	19	2	opaque	opaque	peanut	apple	12	3	Bottom	1	t	0	0	0	0		0	0	0		
Chipie	f	young chimps	27	31/10/2018	19	2	opaque	opaque	peanut	apple	13	3	None	1	t	0	0	0	0		0	0	0		
Chipie	f	young chimps	27	31/10/2018	19	2	opaque	opaque	peanut	apple	14	2	Top	2	d	1	0	0	0		0	0	0		
Chipie	f	young chimps	27	31/10/2018	19	2	opaque	opaque	peanut	apple	15	1	Bottom	2	b	0	0	0	0		0	0	0		
Chipie	f	young chimps	27	31/10/2018	19	2	opaque	opaque	peanut	apple	16	2	All	2	d	1	0	0	0		0	0	0		
Oscar	m	old chimps	21	05/12/2018	19	1	transparent_no_stands	transparent	apple	grape	1	1	None	1	d	1	0	0	0		0	0	0		
Oscar	m	old chimps	21	05/12/2018	19	1	transparent_no_stands	transparent	apple	grape	2	3	None	2	t	0	0	0	0		0	0	0		
Oscar	m	old chimps	21	05/12/2018	19	1	transparent_no_stands	transparent	apple	grape	3	2	None	2	d	1	0	0	0		0	0	0		
Oscar	m	old chimps	21	05/12/2018	19	1	transparent_no_stands	transparent	apple	grape	4	2	Top	2	d	1	0	0	0		0	0	0		
Oscar	m	old chimps	21	05/12/2018	19	1	transparent_no_stands	transparent	apple	grape	5	3	Bottom	2	b	0	0	0	0		0	0	0		
Oscar	m	old chimps	21	05/12/2018	19	1	transparent_no_stands	transparent	apple	grape	6	1	All	2	t	0	0	0	0		0	0	0		
Oscar	m	old chimps	21	05/12/2018	19	1	transparent_no_stands	transparent	apple	grape	7	3	Top	2	t	0	0	0	0		0	0	0		
Oscar	m	old chimps	21	05/12/2018	19	1	transparent_no_stands	transparent	apple	grape	8	1	None	2	b	0	0	0	0		0	0	0		
Oscar	m	old chimps	21	05/12/2018	19	1	transparent	transparent	apple	grape	9	1	None	2	t	0	0	0	0		0	0	0		
Oscar	m	old chimps	21	05/12/2018	19	1	transparent	transparent	apple	grape	10	3	Bottom	2	b	0	0	1	1	1	0	0	0	maybe look below: 11:50	
Oscar	m	old chimps	21	05/12/2018	19	1	transparent	transparent	apple	grape	11	2	All	2	d	1	0	1	1	1	0	0	0		
Oscar	m	old chimps	21	05/12/2018	19	1	transparent	transparent	apple	grape	12	2	Top	2	d	1	0	0	0		0	0	0		
Oscar	m	old chimps	21	05/12/2018	19	1	transparent	transparent	apple	grape	13	3	Bottom	3	d	1	0	0	0		0	0	0		
Oscar	m	old chimps	21	05/12/2018	19	1	transparent	transparent	apple	grape	14	2	All	2	d	1	0	0	0		0	0	0		
Oscar	m	old chimps	21	05/12/2018	19	1	transparent	transparent	apple	grape	15	1	None	2	t	0	0	0	0		0	0	0		
Oscar	m	old chimps	21	05/12/2018	19	1	transparent	transparent	apple	grape	16	2	Top	2	d	1	0	0	0		0	0	0		
Oscar	m	old chimps	21	05/12/2018	19	1	opaque	opaque	apple	grape	1	3	None	1	b	0	0	0	0		0	0	0		
Oscar	m	old chimps	21	05/12/2018	19	1	opaque	opaque	apple	grape	2	1	Bottom	2	b	0	0	0	0		0	0	0	unclear choice	
Oscar	m	old chimps	21	05/12/2018	19	1	opaque	opaque	apple	grape	3	2	All	2	d	1	0	0	0		0	0	0		
Oscar	m	old chimps	21	05/12/2018	19	1	opaque	opaque	apple	grape	4	2	Top	2	d	1	0	0	0		0	0	0		
Oscar	m	old chimps	21	05/12/2018	19	1	opaque	opaque	apple	grape	5	3	All	2	t	0	0	0	0		0	0	0		
Oscar	m	old chimps	21	05/12/2018	19	1	opaque	opaque	apple	grape	6	3	Bottom	2	b	0	0	0	0		0	0	0		
Oscar	m	old chimps	21	06/12/2018	19	2	opaque	opaque	apple	grape	7	1	None	1	d	1	0	0	0		0	0	0	unclear choice	
Oscar	m	old chimps	21	06/12/2018	19	2	opaque	opaque	apple	grape	8	1	Top	1	d	1	0	0	0		0	0	0		
Oscar	m	old chimps	21	06/12/2018	19	2	opaque	opaque	apple	grape	9	2	Top	2	d	1	0	0	0		0	0	0		
Oscar	m	old chimps	21	06/12/2018	19	2	opaque	opaque	apple	grape	10	1	All	3	t	0	0	0	0		0	0	0	"unclear choice; no clear choice in 5 min after this trial, session stopped"	
Oscar	m	old chimps	21	09/12/2018	19	2	opaque	opaque	apple	grape	11	3	None	3	d	1	0	0	0		0	0	0		
Oscar	m	old chimps	21	09/12/2018	19	2	opaque	opaque	apple	grape	12	1	Bottom	3	b	0	0	0	0		0	0	0		
Oscar	m	old chimps	21	09/12/2018	19	2	opaque	opaque	apple	grape	13	2	Top	2	d	1	0	0	0		0	0	0		
Oscar	m	old chimps	21	09/12/2018	19	2	opaque	opaque	apple	grape	14	3	All	3	d	1	0	0	0		0	0	0		
Oscar	m	old chimps	21	09/12/2018	19	2	opaque	opaque	apple	grape	15	3	Bottom	3	d	1	0	0	0		0	0	0		
Oscar	m	old chimps	21	09/12/2018	19	2	opaque	opaque	apple	grape	16	1	None	3	b	0	0	0	0		0	0	0		
Safari	m	old chimps	34	06/12/2018	19	1	transparent_no_stands	transparent	grape	apple	1	3	None	3	d	1	0	0	0		0	0	0		
Safari	m	old chimps	34	06/12/2018	19	1	transparent_no_stands	transparent	grape	apple	2	2	None	2	d	1	0	0	0		0	0	0		
Safari	m	old chimps	34	06/12/2018	19	1	transparent_no_stands	transparent	grape	apple	3	2	Top	2	d	1	0	0	0		0	0	0		
Safari	m	old chimps	34	06/12/2018	19	1	transparent_no_stands	transparent	grape	apple	4	1	All	1	d	1	0	0	0		0	0	0		
Safari	m	old chimps	34	06/12/2018	19	1	transparent_no_stands	transparent	grape	apple	5	1	Top	2	t	0	0	0	0		0	0	0		
Safari	m	old chimps	34	06/12/2018	19	1	transparent_no_stands	transparent	grape	apple	6	2	None	2	d	1	0	0	0		0	0	0		
Safari	m	old chimps	34	06/12/2018	19	1	transparent_no_stands	transparent	grape	apple	7	3	All	3	d	1	0	0	0		0	0	0		
Safari	m	old chimps	34	06/12/2018	19	1	transparent_no_stands	transparent	grape	apple	8	3	Bottom	3	d	1	0	0	0		0	0	0		
Safari	m	old chimps	34	06/12/2018	19	1	transparent	transparent	grape	apple	9	2	All	3	b	0	0	0	0		0	0	0		
Safari	m	old chimps	34	06/12/2018	19	1	transparent	transparent	grape	apple	10	3	Top	3	d	1	0	0	0		0	0	0		
Safari	m	old chimps	34	06/12/2018	19	1	transparent	transparent	grape	apple	11	1	None	3	t	0	0	0	0		0	0	0		
Safari	m	old chimps	34	06/12/2018	19	1	transparent	transparent	grape	apple	12	3	Bottom	3	d	1	0	0	0		0	0	0		
Safari	m	old chimps	34	06/12/2018	19	1	transparent	transparent	grape	apple	13	2	All	3	b	0	0	1	1	1	0	0	0		
Safari	m	old chimps	34	06/12/2018	19	1	transparent	transparent	grape	apple	14	2	Bottom	1	t	0	0	0	0		0	0	0		
Safari	m	old chimps	34	06/12/2018	19	1	transparent	transparent	grape	apple	15	1	Top	1	d	1	0	0	0		0	0	0		
Safari	m	old chimps	34	06/12/2018	19	1	transparent	transparent	grape	apple	16	3	None	3	d	1	0	0	0		0	0	0		
Safari	m	old chimps	34	06/12/2018	19	1	opaque	opaque	grape	apple	1	3	All	2	b	0	1	0	1		1	0	1		
Safari	m	old chimps	34	06/12/2018	19	1	opaque	opaque	grape	apple	2	2	Bottom	2	d	1	1	0	1		1	0	1		
Safari	m	old chimps	34	06/12/2018	19	1	opaque	opaque	grape	apple	3	2	None	1	t	0	1	0	1		1	0	1		
Safari	m	old chimps	34	06/12/2018	19	1	opaque	opaque	grape	apple	4	3	Top	3	d	1	0	0	0		0	0	0		
Safari	m	old chimps	34	06/12/2018	19	2	opaque	opaque	grape	apple	5	1	Bottom			0	1	0	1		1	0	1	no choice in 1 min	
Safari	m	old chimps	34	09/12/2018	19	2	opaque	opaque	grape	apple	6	3	All	3	d	1	0	0	0		0	0	0	no choice in 1 min on the Dec 7th	
Safari	m	old chimps	34	09/12/2018	19	2	opaque	opaque	grape	apple	7	3	Top	3	d	1	0	0	0		0	0	0		
Safari	m	old chimps	34	09/12/2018	19	2	opaque	opaque	grape	apple	8	2	None	3	t	0	0	0	0		0	0	0		
Safari	m	old chimps	34	09/12/2018	19	2	opaque	opaque	grape	apple	9	1	Top	2	t	0	0	0	0		0	0	0		
Safari	m	old chimps	34	09/12/2018	19	2	opaque	opaque	grape	apple	10	2	All	3	b	0	0	0	0		0	0	0		
Safari	m	old chimps	34	09/12/2018	19	2	opaque	opaque	grape	apple	11	1	None	2	t	0	0	0	0		0	0	0		
Safari	m	old chimps	34	09/12/2018	19	2	opaque	opaque	grape	apple	12	3	Bottom	3	d	1	0	0	0		0	0	0		
Safari	m	old chimps	34	09/12/2018	19	2	opaque	opaque	grape	apple	13	3	None	3	d	1	0	0	0		0	0	0		
Safari	m	old chimps	34	09/12/2018	19	2	opaque	opaque	grape	apple	14	2	Top	3	t	0	0	0	0		0	0	0		
Safari	m	old chimps	34	09/12/2018	19	2	opaque	opaque	grape	apple	15	1	Bottom	3	t	0	0	0	0		0	0	0		
Safari	m	old chimps	34	09/12/2018	19	2	opaque	opaque	grape	apple	16	2	All	2	d	1	0	0	0		0	0	0		
Judy	f	old chimps	35	10/12/2018	19	1	transparent_no_stands	transparent	apple	grape	1	2	Bottom	2	d	1	0	0	0		0	0	0		
Judy	f	old chimps	35	10/12/2018	19	1	transparent_no_stands	transparent	apple	grape	2	1	Top	1	d	1	0	0	0		0	0	0		
Judy	f	old chimps	35	10/12/2018	19	1	transparent_no_stands	transparent	apple	grape	3	2	All	2	b	0	0	0	0		0	0	0		
Judy	f	old chimps	35	10/12/2018	19	1	transparent_no_stands	transparent	apple	grape	4	2	None	2	d	1	0	0	0		0	0	0		
Judy	f	old chimps	35	10/12/2018	19	1	transparent_no_stands	transparent	apple	grape	5	2	Top	2	t	0	0	0	0		0	0	0		
Judy	f	old chimps	35	10/12/2018	19	1	transparent_no_stands	transparent	apple	grape	6	3	All	3	b	0	0	0	0		0	0	0		
Judy	f	old chimps	35	10/12/2018	19	1	transparent_no_stands	transparent	apple	grape	7	2	Bottom	2	b	0	0	0	0		0	0	0		
Judy	f	old chimps	35	10/12/2018	19	1	transparent_no_stands	transparent	apple	grape	8	2	None	2	b	0	0	0	0		0	0	0		
Judy	f	old chimps	35	10/12/2018	19	1	transparent	transparent	apple	grape	9	3	All	3	b	0	0	0	0		0	0	0		
Judy	f	old chimps	35	10/12/2018	19	1	transparent	transparent	apple	grape	10	2	Bottom	2	t	0	0	0	0		0	0	0		
Judy	f	old chimps	35	10/12/2018	19	1	transparent	transparent	apple	grape	11	1	None	1	d	1	0	1	1		0	1	1		
Judy	f	old chimps	35	10/12/2018	19	1	transparent	transparent	apple	grape	12	2	Top	2	d	1	0	0	0		0	0	0		
Judy	f	old chimps	35	10/12/2018	19	1	transparent	transparent	apple	grape	13	2	None	2	t	0	0	0	0		0	0	0		
Judy	f	old chimps	35	10/12/2018	19	1	transparent	transparent	apple	grape	14	1	All	1	t	0	0	0	0		0	0	0		
Judy	f	old chimps	35	10/12/2018	19	1	transparent	transparent	apple	grape	15	2	Bottom	2	b	0	0	0	0		0	0	0		
Judy	f	old chimps	35	10/12/2018	19	1	transparent	transparent	apple	grape	16	1	Top	1	d	1	0	0	0		0	0	0		
Judy	f	old chimps	35	10/12/2018	19	1	opaque	opaque	apple	grape	1	2	Top	2	d	1	0	0	0		0	0	0		
Judy	f	old chimps	35	10/12/2018	19	1	opaque	opaque	apple	grape	2	1	None	1	t	0	1	0	1		1	0	1		
Judy	f	old chimps	35	10/12/2018	19	1	opaque	opaque	apple	grape	3	3	Bottom	3	b	0	0	1	1	1	0	0	0		
Judy	f	old chimps	35	10/12/2018	19	1	opaque	opaque	apple	grape	4	2	All	2	b	0	0	0	0		0	0	0		
Judy	f	old chimps	35	10/12/2018	19	1	opaque	opaque	apple	grape	5	1	None	1	t	0	0	0	0		0	0	0		
Judy	f	old chimps	35	10/12/2018	19	1	opaque	opaque	apple	grape	6	1	Top	1	b	0	0	0	0		0	0	0		
Judy	f	old chimps	35	10/12/2018	19	1	opaque	opaque	apple	grape	7	2	Bottom	2	d	1	0	0	0		0	0	0		
Judy	f	old chimps	35	10/12/2018	19	1	opaque	opaque	apple	grape	8	1	All	1	d	1	0	0	0		0	0	0		
Judy	f	old chimps	35	11/12/2018	19	2	opaque	opaque	apple	grape	9	2	Top	2	d	1	0	0	0		0	0	0		
Judy	f	old chimps	35	11/12/2018	19	2	opaque	opaque	apple	grape	10	3	All	2	b	0	0	0	0		0	0	0		
Judy	f	old chimps	35	11/12/2018	19	2	opaque	opaque	apple	grape	11	1	None	2	b	0	0	0	0		0	0	0		
Judy	f	old chimps	35	11/12/2018	19	2	opaque	opaque	apple	grape	12	3	Bottom	3	d	1	0	1	1	1	0	0	0		
Judy	f	old chimps	35	11/12/2018	19	2	opaque	opaque	apple	grape	13	2	All	2	d	1	0	0	0		0	0	0		
Judy	f	old chimps	35	11/12/2018	19	2	opaque	opaque	apple	grape	14	1	None	2	b	0	0	0	0		0	0	0		
Judy	f	old chimps	35	11/12/2018	19	2	opaque	opaque	apple	grape	15	3	Top	3	d	1	0	0	0		0	0	0		
Judy	f	old chimps	35	11/12/2018	19	2	opaque	opaque	apple	grape	16	1	Bottom	3	b	0	0	0	0		0	0	0		
Alley	f	old chimps	31	10/12/2018	19	1	transparent_no_stands	transparent	grape	apple	1	1	All	1	d	1	0	0	0		0	0	0		
Alley	f	old chimps	31	10/12/2018	19	1	transparent_no_stands	transparent	grape	apple	2	3	Bottom	1	d	1	0	0	0		0	0	0		
Alley	f	old chimps	31	10/12/2018	19	1	transparent_no_stands	transparent	grape	apple	3	2	None	2	d	1	0	0	0		0	0	0		
Alley	f	old chimps	31	10/12/2018	19	1	transparent_no_stands	transparent	grape	apple	4	2	Top	2	d	1	0	0	0		0	0	0		
Alley	f	old chimps	31	10/12/2018	19	1	transparent_no_stands	transparent	grape	apple	5	3	Bottom	2	b	0	0	0	0		0	0	0		
Alley	f	old chimps	31	10/12/2018	19	1	transparent_no_stands	transparent	grape	apple	6	1	All	3	b	0	0	0	0		0	0	0		
Alley	f	old chimps	31	10/12/2018	19	1	transparent_no_stands	transparent	grape	apple	7	3	Top	2	t	0	0	0	0		0	0	0		
Alley	f	old chimps	31	10/12/2018	19	1	transparent_no_stands	transparent	grape	apple	8	1	None	1	d	1	0	1	1		0	1	1		
Alley	f	old chimps	31	10/12/2018	19	1	transparent	transparent	grape	apple	9	1	None	2	t	0	0	0	0		0	0	0		
Alley	f	old chimps	31	10/12/2018	19	1	transparent	transparent	grape	apple	10	3	Bottom	3	d	1	0	1	1		0	1	1		
Alley	f	old chimps	31	10/12/2018	19	1	transparent	transparent	grape	apple	11	2	All	3	b	0	0	0	0		0	0	0		
Alley	f	old chimps	31	10/12/2018	19	1	transparent	transparent	grape	apple	12	2	Top	3	t	0	0	0	0		0	0	0		
Alley	f	old chimps	31	10/12/2018	19	1	transparent	transparent	grape	apple	13	3	Bottom	2	b	0	0	1	1		0	1	1		
Alley	f	old chimps	31	10/12/2018	19	1	transparent	transparent	grape	apple	14	2	All	2	d	1	0	0	0		0	0	0		
Alley	f	old chimps	31	10/12/2018	19	1	transparent	transparent	grape	apple	15	1	None	3	b	0	0	0	0		0	0	0		
Alley	f	old chimps	31	10/12/2018	19	1	transparent	transparent	grape	apple	16	2	Top	1	b	0	0	0	0		0	0	0		
Alley	f	old chimps	31	10/12/2018	19	1	opaque	opaque	grape	apple	1	3	None	3	d	1	0	0	0		0	0	0		
Alley	f	old chimps	31	10/12/2018	19	1	opaque	opaque	grape	apple	2	1	Bottom	3	t	0	0	0	0		0	0	0		
Alley	f	old chimps	31	10/12/2018	19	1	opaque	opaque	grape	apple	3	2	All	3	b	0	0	0	0		0	0	0		
Alley	f	old chimps	31	10/12/2018	19	1	opaque	opaque	grape	apple	4	2	Top	1	b	0	0	0	0		0	0	0		
Alley	f	old chimps	31	10/12/2018	19	1	opaque	opaque	grape	apple	5	3	All	1	b	0	0	0	0		0	0	0		
Alley	f	old chimps	31	10/12/2018	19	1	opaque	opaque	grape	apple	6	3	Bottom	3	d	1	0	0	0		0	0	0		
Alley	f	old chimps	31	10/12/2018	19	2	opaque	opaque	grape	apple	7	1	None	2	t	0	0	0	0		0	0	0		
Alley	f	old chimps	31	10/12/2018	19	2	opaque	opaque	grape	apple	8	1	Top	3	t	0	0	0	0		0	0	0		
Alley	f	old chimps	31	11/12/2018	19	2	opaque	opaque	grape	apple	9	2	Top	2	d	1	0	1	1	1	0	0	0		
Alley	f	old chimps	31	11/12/2018	19	2	opaque	opaque	grape	apple	10	1	All	3	t	0	0	0	0		0	0	0		
Alley	f	old chimps	31	11/12/2018	19	2	opaque	opaque	grape	apple	11	3	None	3	d	1	0	0	0		0	0	0		
Alley	f	old chimps	31	11/12/2018	19	2	opaque	opaque	grape	apple	12	1	Bottom	2	t	0	0	0	0		0	0	0		
Alley	f	old chimps	31	11/12/2018	19	2	opaque	opaque	grape	apple	13	2	Top	1	t	0	0	0	0		0	0	0		
Alley	f	old chimps	31	11/12/2018	19	2	opaque	opaque	grape	apple	14	3	All	3	d	1	0	0	0		0	0	0		
Alley	f	old chimps	31	11/12/2018	19	2	opaque	opaque	grape	apple	15	3	Bottom	2	t	0	0	0	0		0	0	0		
Alley	f	old chimps	31	11/12/2018	19	2	opaque	opaque	grape	apple	16	1	None	3	b	0	0	0	0		0	0	0		
Ajabu	f	old chimps	10	09/12/2018	19	1	transparent_no_stands	transparent	apple	grape	1	1	Top	1	d	1	0	1	1		0	1	1		
Ajabu	f	old chimps	10	09/12/2018	19	1	transparent_no_stands	transparent	apple	grape	2	3	None	2	t	0	0	1	1		0	1	1		
Ajabu	f	old chimps	10	09/12/2018	19	1	transparent_no_stands	transparent	apple	grape	3	2	All	2	d	1	0	1	1		0	1	1		
Ajabu	f	old chimps	10	09/12/2018	19	1	transparent_no_stands	transparent	apple	grape	4	3	Bottom	3	d	1	0	0	0		0	0	0		
Ajabu	f	old chimps	10	09/12/2018	19	1	transparent_no_stands	transparent	apple	grape	5	1	Bottom	2	b	0	0	1	1		0	1	1		
Ajabu	f	old chimps	10	09/12/2018	19	1	transparent_no_stands	transparent	apple	grape	6	2	All	2	d	1	0	1	1		0	1	1		
Ajabu	f	old chimps	10	09/12/2018	19	1	transparent_no_stands	transparent	apple	grape	7	3	None	2	t	0	0	1	1		0	1	1		
Ajabu	f	old chimps	10	09/12/2018	19	1	transparent_no_stands	transparent	apple	grape	8	1	Top	2	t	0	0	1	1		0	1	1		
Ajabu	f	old chimps	10	09/12/2018	19	1	transparent	transparent	apple	grape	9	1	All	2	b	0	0	0	0		0	0	0		
Ajabu	f	old chimps	10	09/12/2018	19	1	transparent	transparent	apple	grape	10	3	None	2	b	0	0	0	0		0	0	0		
Ajabu	f	old chimps	10	09/12/2018	19	1	transparent	transparent	apple	grape	11	2	Bottom	2	d	1	0	1	1	1	0	0	0		
Ajabu	f	old chimps	10	09/12/2018	19	1	transparent	transparent	apple	grape	12	2	Top	2	d	1	0	0	0		0	0	0		
Ajabu	f	old chimps	10	10/12/2018	19	1	transparent	transparent	apple	grape	13	2	None	2	d	1	0	0	0		0	0	0		
Ajabu	f	old chimps	10	10/12/2018	19	1	transparent	transparent	apple	grape	14	3	Top	2	t	0	0	1	1		0	1	1		
Ajabu	f	old chimps	10	10/12/2018	19	1	transparent	transparent	apple	grape	15	3	Bottom	2	b	0	0	0	0		0	0	0		
Ajabu	f	old chimps	10	10/12/2018	19	1	transparent	transparent	apple	grape	16	1	All	3	b	0	0	0	0		0	0	0		
Ajabu	f	old chimps	10	10/12/2018	19	1	opaque	opaque	apple	grape	1	1	All	2	b	0	0	1	1		0	1	1		
Ajabu	f	old chimps	10	10/12/2018	19	1	opaque	opaque	apple	grape	2	2	None	2	d	1	0	1	1		0	1	1		
Ajabu	f	old chimps	10	10/12/2018	19	1	opaque	opaque	apple	grape	3	2	Top	2	d	1	0	1	1		0	1	1		
Ajabu	f	old chimps	10	10/12/2018	19	1	opaque	opaque	apple	grape	4	1	Bottom	3	b	0	0	1	1		0	1	1		
Ajabu	f	old chimps	10	10/12/2018	19	1	opaque	opaque	apple	grape	5	2	All	2	d	1	0	0	0		0	0	0		
Ajabu	f	old chimps	10	10/12/2018	19	1	opaque	opaque	apple	grape	6	3	Top	2	b	0	0	0	0		0	0	0		
Ajabu	f	old chimps	10	10/12/2018	19	2	opaque	opaque	apple	grape	7	1	None	1	d	1	0	1	1		0	1	1		
Ajabu	f	old chimps	10	10/12/2018	19	2	opaque	opaque	apple	grape	8	3	Bottom	2	t	0	0	1	1		0	1	1		
Ajabu	f	old chimps	10	10/12/2018	19	2	opaque	opaque	apple	grape	9	2	Top	1	t	0	0	1	1		0	1	1		
Ajabu	f	old chimps	10	10/12/2018	19	2	opaque	opaque	apple	grape	10	1	Bottom	3	b	0	0	1	1		0	1	1		
Ajabu	f	old chimps	10	10/12/2018	19	2	opaque	opaque	apple	grape	11	2	All	2	d	1	0	1	1		0	1	1		
Ajabu	f	old chimps	10	10/12/2018	19	2	opaque	opaque	apple	grape	12	3	None	1	t	0	0	1	1		0	1	1		
Ajabu	f	old chimps	10	10/12/2018	19	2	opaque	opaque	apple	grape	13	3	Bottom	2	t	0	0	1	1		0	1	1		
Ajabu	f	old chimps	10	10/12/2018	19	2	opaque	opaque	apple	grape	14	1	None	3	t	0	0	1	1		0	1	1		
Ajabu	f	old chimps	10	10/12/2018	19	2	opaque	opaque	apple	grape	15	2	Top	1	t	0	0	1	1		0	1	1		
